15:00;RIO PARANµ S.A.;TANDIL;LA PLATA;1;1;1;1;1;1;1;1
15:00;RIO PARANµ S.A.;NECOCHEA;TANDIL;1;1;1;1;1;1;1;1
15:00;RIO PARANµ S.A.;TANDIL;LAS FLORES - RAUCH;1;1;1;1;1;1;1;1
15:00;RIO PARANµ S.A.;BARKER - VILLA CACIQUE;TANDIL;1;1;1;1;1;1;1;1
15:30;RIO PARANµ S.A.;MAR DEL PLATA;TUCUMµN ;1;1;1;1;1;1;1;1
16:45;RIO PARANµ S.A.;TANDIL;NECOCHEA;1;1;1;1;1;1;1;1
17:00;RIO PARANµ S.A.;MAR DEL PLATA;TANDIL;1;1;1;1;1;1;1;1
17:15;RIO PARANµ S.A.;TANDIL;CAPITAL;1;1;1;1;1;0;1;1
17:30;RIO PARANµ S.A.;DOLORES;TANDIL;1;0;0;0;1;0;0;1
18:00;RIO PARANµ S.A.;TANDIL;MAR DEL PLATA;1;1;1;1;1;1;1;1
18:00;RIO PARANµ S.A.;LA PLATA;TANDIL;1;1;1;1;1;1;1;1
18:30;RIO PARANµ S.A.;TANDIL;BAH÷A BLANCA;1;1;1;1;1;1;1;1
19:40;RIO PARANµ S.A.;CAPITAL;TANDIL;1;1;1;1;1;1;1;1
19:50;RIO PARANµ S.A.;RAUCH - LAS FLORES;TANDIL;1;1;1;1;1;1;1;1
19:50;RIO PARANµ S.A.;JUµREZ;TANDIL;0;0;0;0;0;0;1;1
20:00;RIO PARANµ S.A.;TANDIL;BARKER - VILLA CACIQUE;1;1;1;1;1;1;1;1
20:10;RIO PARANµ S.A.;TANDIL;JUµREZ;1;1;1;1;1;0;1;1
20:10;RIO PARANµ S.A.;TANDIL;TRES ARROYOS;0;0;0;0;1;0;0;1
20:15;RIO PARANµ S.A.;TANDIL;NECOCHEA;1;1;1;1;1;1;1;1
21:15;RIO PARANµ S.A.;BAH÷A BLANCA;TANDIL;1;1;1;1;1;1;1;1
21:30;RIO PARANµ S.A.;TANDIL;RAUCH;1;1;1;0;1;0;1;1
21:35;RIO PARANµ S.A.;NECOCHEA;TANDIL;1;1;1;1;1;1;1;1
22:00;RIO PARANµ S.A.;TANDIL;PINAMAR - VILLA GESELL;0;1;0;1;1;0;1;1
22:40;RIO PARANµ S.A.;MAR DEL PLATA;TANDIL;1;1;1;1;1;1;1;1
22:50;RIO PARANµ S.A.;BARKER - VILLA CACIQUE;TANDIL;1;1;1;1;1;1;1;1
